market,decision_utc,h,target_r,entry,stop,tp,stake,score,post_range_gate,mature,coverage,bars,expected_bars,result,gross_pct,net_pct,gross_r,net_r,mfe_pct,mae_pct,minutes_to_peak,exit_utc,ambiguous_stop_tp,gap_below_stop,captured_positive_upside,net_pnl_guide_eur,fee_plus_slippage_each_side
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,12,1.5,0.243967,0.226338,0.27041049999999994,151.8855349253,9.71,True,True,1.0,143,143,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-7.7515,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,12,1.6,0.243967,0.226338,0.27217339999999995,151.8855349253,9.71,True,True,1.0,143,143,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-7.7515,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,12,2,0.243967,0.226338,0.279224,151.8855349253,9.71,True,True,1.0,143,143,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-7.7515,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,24,1.4,0.243967,0.226338,0.2686476,151.8855349253,9.71,True,True,1.0,287,287,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-9.514,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,24,1.5,0.243967,0.226338,0.27041049999999994,151.8855349253,9.71,True,True,1.0,287,287,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-9.514,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,24,1.6,0.243967,0.226338,0.27217339999999995,151.8855349253,9.71,True,True,1.0,287,287,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-9.514,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
ALLO-EUR,2026-09-21T16:35:23.502203+00:00,24,2,0.243967,0.226338,0.279224,151.8855349253,9.71,True,True,1.0,287,287,STOP,-7.226,-7.8731,-1.0,-1.0,4.5223,-9.514,9.61,2026-09-22T03:00:00+00:00,False,True,0.0,-11.9581,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,4,1.4,0.34572,0.31894,0.38321200000000005,142.5340415866884,9.817,True,True,1.0,47,47,TP,10.8446,10.0714,1.4,1.2005,14.1589,0.8735,61.9,2026-09-21T21:00:00+00:00,False,False,0.7659,14.3552,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,4,1.5,0.34572,0.31894,0.38589000000000007,142.5340415866884,9.817,True,True,1.0,47,47,TP,11.6192,10.8406,1.5,1.2921,14.1589,0.8735,61.9,2026-09-21T21:00:00+00:00,False,False,0.8206,15.4516,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,4,1.6,0.34572,0.31894,0.3885680000000001,142.5340415866884,9.817,True,True,1.0,47,47,TP,12.3938,11.6098,1.6,1.3838,14.1589,0.8735,61.9,2026-09-21T21:10:00+00:00,False,False,0.8753,16.548,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,4,2,0.34572,0.31894,0.39928,142.5340415866884,9.817,True,True,1.0,47,47,HORIZON_MARK,4.7669,4.0361,0.6154,0.4811,14.1589,0.8735,61.9,2026-09-22T00:15:00+00:00,False,False,0.3367,5.7527,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,12,1.4,0.34572,0.31894,0.38321200000000005,142.5340415866884,9.817,True,True,1.0,143,143,TP,10.8446,10.0714,1.4,1.2005,16.739,0.512,666.9,2026-09-21T21:00:00+00:00,False,False,0.6479,14.3552,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,12,1.5,0.34572,0.31894,0.38589000000000007,142.5340415866884,9.817,True,True,1.0,143,143,TP,11.6192,10.8406,1.5,1.2921,16.739,0.512,666.9,2026-09-21T21:00:00+00:00,False,False,0.6941,15.4516,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,12,1.6,0.34572,0.31894,0.3885680000000001,142.5340415866884,9.817,True,True,1.0,143,143,TP,12.3938,11.6098,1.6,1.3838,16.739,0.512,666.9,2026-09-21T21:10:00+00:00,False,False,0.7404,16.548,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,12,2,0.34572,0.31894,0.39928,142.5340415866884,9.817,True,True,1.0,143,143,TP,15.4923,14.6867,2.0,1.7506,16.739,0.512,666.9,2026-09-22T05:10:00+00:00,False,False,0.9255,20.9335,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,24,1.4,0.34572,0.31894,0.38321200000000005,142.5340415866884,9.817,True,True,1.0,287,287,TP,10.8446,10.0714,1.4,1.2005,18.191,0.512,756.9,2026-09-21T21:00:00+00:00,False,False,0.5962,14.3552,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,24,1.5,0.34572,0.31894,0.38589000000000007,142.5340415866884,9.817,True,True,1.0,287,287,TP,11.6192,10.8406,1.5,1.2921,18.191,0.512,756.9,2026-09-21T21:00:00+00:00,False,False,0.6387,15.4516,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,24,1.6,0.34572,0.31894,0.3885680000000001,142.5340415866884,9.817,True,True,1.0,287,287,TP,12.3938,11.6098,1.6,1.3838,18.191,0.512,756.9,2026-09-21T21:10:00+00:00,False,False,0.6813,16.548,0.0035
GRASS-EUR,2026-09-21T20:18:05.747955+00:00,24,2,0.34572,0.31894,0.39928,142.5340415866884,9.817,True,True,1.0,287,287,TP,15.4923,14.6867,2.0,1.7506,18.191,0.512,756.9,2026-09-22T05:10:00+00:00,False,False,0.8516,20.9335,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,4,1.4,269.88,243.48,306.84000000000003,114.8557490028,8.816,True,True,1.0,47,47,HORIZON_MARK,3.4163,2.6949,0.3492,0.2588,4.1166,-2.59,234.9,2026-09-22T00:20:00+00:00,False,False,0.8299,3.0953,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,4,1.5,269.88,243.48,309.48,114.8557490028,8.816,True,True,1.0,47,47,HORIZON_MARK,3.4163,2.6949,0.3492,0.2588,4.1166,-2.59,234.9,2026-09-22T00:20:00+00:00,False,False,0.8299,3.0953,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,4,1.6,269.88,243.48,312.12,114.8557490028,8.816,True,True,1.0,47,47,HORIZON_MARK,3.4163,2.6949,0.3492,0.2588,4.1166,-2.59,234.9,2026-09-22T00:20:00+00:00,False,False,0.8299,3.0953,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,4,2,269.88,243.48,322.68,114.8557490028,8.816,True,True,1.0,47,47,HORIZON_MARK,3.4163,2.6949,0.3492,0.2588,4.1166,-2.59,234.9,2026-09-22T00:20:00+00:00,False,False,0.8299,3.0953,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,12,1.4,269.88,243.48,306.84000000000003,114.8557490028,8.816,True,True,1.0,143,143,HORIZON_MARK,2.0935,1.3814,0.214,0.1327,5.0578,-2.59,579.9,2026-09-22T08:20:00+00:00,False,False,0.4139,1.5866,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,12,1.5,269.88,243.48,309.48,114.8557490028,8.816,True,True,1.0,143,143,HORIZON_MARK,2.0935,1.3814,0.214,0.1327,5.0578,-2.59,579.9,2026-09-22T08:20:00+00:00,False,False,0.4139,1.5866,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,12,1.6,269.88,243.48,312.12,114.8557490028,8.816,True,True,1.0,143,143,HORIZON_MARK,2.0935,1.3814,0.214,0.1327,5.0578,-2.59,579.9,2026-09-22T08:20:00+00:00,False,False,0.4139,1.5866,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,12,2,269.88,243.48,322.68,114.8557490028,8.816,True,True,1.0,143,143,HORIZON_MARK,2.0935,1.3814,0.214,0.1327,5.0578,-2.59,579.9,2026-09-22T08:20:00+00:00,False,False,0.4139,1.5866,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,24,1.4,269.88,243.48,306.84000000000003,114.8557490028,8.816,True,True,1.0,287,287,HORIZON_MARK,0.0222,-0.6755,0.0023,-0.0649,5.5803,-2.59,1064.9,2026-09-22T20:20:00+00:00,False,False,0.004,-0.7758,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,24,1.5,269.88,243.48,309.48,114.8557490028,8.816,True,True,1.0,287,287,HORIZON_MARK,0.0222,-0.6755,0.0023,-0.0649,5.5803,-2.59,1064.9,2026-09-22T20:20:00+00:00,False,False,0.004,-0.7758,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,24,1.6,269.88,243.48,312.12,114.8557490028,8.816,True,True,1.0,287,287,HORIZON_MARK,0.0222,-0.6755,0.0023,-0.0649,5.5803,-2.59,1064.9,2026-09-22T20:20:00+00:00,False,False,0.004,-0.7758,0.0035
TAO-EUR,2026-09-21T20:20:06.238863+00:00,24,2,269.88,243.48,322.68,114.8557490028,8.816,True,True,1.0,287,287,HORIZON_MARK,0.0222,-0.6755,0.0023,-0.0649,5.5803,-2.59,1064.9,2026-09-22T20:20:00+00:00,False,False,0.004,-0.7758,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,4,1.4,0.01346,0.012835,0.014335,225.2617559175046,7.121,True,True,1.0,47,47,STOP,-4.6434,-5.3086,-1.0,-1.0,0.6166,-5.364,3.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,4,1.5,0.01346,0.012835,0.0143975,225.2617559175046,7.121,True,True,1.0,47,47,STOP,-4.6434,-5.3086,-1.0,-1.0,0.6166,-5.364,3.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,4,1.6,0.01346,0.012835,0.01446,225.2617559175046,7.121,True,True,1.0,47,47,STOP,-4.6434,-5.3086,-1.0,-1.0,0.6166,-5.364,3.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,4,2,0.01346,0.012835,0.01471,225.2617559175046,7.121,True,True,1.0,47,47,STOP,-4.6434,-5.3086,-1.0,-1.0,0.6166,-5.364,3.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,12,1.4,0.01346,0.012835,0.014335,225.2617559175046,7.121,True,True,1.0,143,143,STOP,-4.6434,-5.3086,-1.0,-1.0,1.6048,-7.6746,693.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,12,1.5,0.01346,0.012835,0.0143975,225.2617559175046,7.121,True,True,1.0,143,143,STOP,-4.6434,-5.3086,-1.0,-1.0,1.6048,-7.6746,693.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,12,1.6,0.01346,0.012835,0.01446,225.2617559175046,7.121,True,True,1.0,143,143,STOP,-4.6434,-5.3086,-1.0,-1.0,1.6048,-7.6746,693.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,12,2,0.01346,0.012835,0.01471,225.2617559175046,7.121,True,True,1.0,143,143,STOP,-4.6434,-5.3086,-1.0,-1.0,1.6048,-7.6746,693.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,24,1.4,0.01346,0.012835,0.014335,225.2617559175046,7.121,True,True,1.0,287,287,STOP,-4.6434,-5.3086,-1.0,-1.0,4.5394,-7.6746,1023.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,24,1.5,0.01346,0.012835,0.0143975,225.2617559175046,7.121,True,True,1.0,287,287,STOP,-4.6434,-5.3086,-1.0,-1.0,4.5394,-7.6746,1023.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,24,1.6,0.01346,0.012835,0.01446,225.2617559175046,7.121,True,True,1.0,287,287,STOP,-4.6434,-5.3086,-1.0,-1.0,4.5394,-7.6746,1023.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
COTI-EUR,2026-09-21T21:21:27.090819+00:00,24,2,0.01346,0.012835,0.01471,225.2617559175046,7.121,True,True,1.0,287,287,STOP,-4.6434,-5.3086,-1.0,-1.0,4.5394,-7.6746,1023.55,2026-09-21T23:40:00+00:00,False,False,0.0,-11.9581,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,4,1.4,0.051019,0.046926,0.0567492,138.0195119849,7.5,True,True,1.0,47,47,TP,11.2315,10.4556,1.4,1.2068,16.6232,-2.746,162.99,2026-09-22T02:45:00+00:00,False,False,0.6757,14.4308,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,4,1.5,0.051019,0.046926,0.0571585,138.0195119849,7.5,True,True,1.0,47,47,TP,12.0338,11.2523,1.5,1.2987,16.6232,-2.746,162.99,2026-09-22T02:45:00+00:00,False,False,0.7239,15.5303,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,4,1.6,0.051019,0.046926,0.0575678,138.0195119849,7.5,True,True,1.0,47,47,TP,12.836,12.0489,1.6,1.3907,16.6232,-2.746,162.99,2026-09-22T03:05:00+00:00,False,False,0.7722,16.6298,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,4,2,0.051019,0.046926,0.059205,138.0195119849,7.5,True,True,1.0,47,47,TP,16.045,15.2355,2.0,1.7585,16.6232,-2.746,162.99,2026-09-22T03:10:00+00:00,False,False,0.9652,21.028,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,12,1.4,0.051019,0.046926,0.0567492,138.0195119849,7.5,True,True,1.0,143,143,TP,11.2315,10.4556,1.4,1.2068,16.6232,-8.0872,162.99,2026-09-22T02:45:00+00:00,False,False,0.6757,14.4308,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,12,1.5,0.051019,0.046926,0.0571585,138.0195119849,7.5,True,True,1.0,143,143,TP,12.0338,11.2523,1.5,1.2987,16.6232,-8.0872,162.99,2026-09-22T02:45:00+00:00,False,False,0.7239,15.5303,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,12,1.6,0.051019,0.046926,0.0575678,138.0195119849,7.5,True,True,1.0,143,143,TP,12.836,12.0489,1.6,1.3907,16.6232,-8.0872,162.99,2026-09-22T03:05:00+00:00,False,False,0.7722,16.6298,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,12,2,0.051019,0.046926,0.059205,138.0195119849,7.5,True,True,1.0,143,143,TP,16.045,15.2355,2.0,1.7585,16.6232,-8.0872,162.99,2026-09-22T03:10:00+00:00,False,False,0.9652,21.028,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,24,1.4,0.051019,0.046926,0.0567492,138.0195119849,7.5,True,False,0.99608,254,255,TP,11.2315,10.4556,1.4,1.2068,16.6232,-8.0872,162.99,2026-09-22T02:45:00+00:00,False,False,0.6757,14.4308,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,24,1.5,0.051019,0.046926,0.0571585,138.0195119849,7.5,True,False,0.99608,254,255,TP,12.0338,11.2523,1.5,1.2987,16.6232,-8.0872,162.99,2026-09-22T02:45:00+00:00,False,False,0.7239,15.5303,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,24,1.6,0.051019,0.046926,0.0575678,138.0195119849,7.5,True,False,0.99608,254,255,TP,12.836,12.0489,1.6,1.3907,16.6232,-8.0872,162.99,2026-09-22T03:05:00+00:00,False,False,0.7722,16.6298,0.0035
ZETA-EUR,2026-09-22T00:27:00.794011+00:00,24,2,0.051019,0.046926,0.059205,138.0195119849,7.5,True,False,0.99608,254,255,TP,16.045,15.2355,2.0,1.7585,16.6232,-8.0872,162.99,2026-09-22T03:10:00+00:00,False,False,0.9652,21.028,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,4,1.4,0.56687,0.51956,0.6331039999999999,133.0875878612078,8.334,True,True,1.0,47,47,HORIZON_MARK,-0.1711,-0.8675,-0.0205,-0.0965,1.5541,-3.6163,193.03,2026-09-22T06:55:00+00:00,False,False,0.0,-1.1545,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,4,1.5,0.56687,0.51956,0.6378349999999999,133.0875878612078,8.334,True,True,1.0,47,47,HORIZON_MARK,-0.1711,-0.8675,-0.0205,-0.0965,1.5541,-3.6163,193.03,2026-09-22T06:55:00+00:00,False,False,0.0,-1.1545,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,4,1.6,0.56687,0.51956,0.642566,133.0875878612078,8.334,True,True,1.0,47,47,HORIZON_MARK,-0.1711,-0.8675,-0.0205,-0.0965,1.5541,-3.6163,193.03,2026-09-22T06:55:00+00:00,False,False,0.0,-1.1545,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,4,2,0.56687,0.51956,0.66148,133.0875878612078,8.334,True,True,1.0,47,47,HORIZON_MARK,-0.1711,-0.8675,-0.0205,-0.0965,1.5541,-3.6163,193.03,2026-09-22T06:55:00+00:00,False,False,0.0,-1.1545,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,12,1.4,0.56687,0.51956,0.6331039999999999,133.0875878612078,8.334,True,True,1.0,143,143,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,12,1.5,0.56687,0.51956,0.6378349999999999,133.0875878612078,8.334,True,True,1.0,143,143,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,12,1.6,0.56687,0.51956,0.642566,133.0875878612078,8.334,True,True,1.0,143,143,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,12,2,0.56687,0.51956,0.66148,133.0875878612078,8.334,True,True,1.0,143,143,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,24,1.4,0.56687,0.51956,0.6331039999999999,133.0875878612078,8.334,True,False,0.99556,224,225,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,24,1.5,0.56687,0.51956,0.6378349999999999,133.0875878612078,8.334,True,False,0.99556,224,225,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,24,1.6,0.56687,0.51956,0.642566,133.0875878612078,8.334,True,False,0.99556,224,225,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
EPIC-EUR,2026-09-22T02:56:58.278165+00:00,24,2,0.56687,0.51956,0.66148,133.0875878612078,8.334,True,False,0.99556,224,225,STOP,-8.3458,-8.9852,-1.0,-1.0,4.8865,-20.6061,393.03,2026-09-22T10:05:00+00:00,False,False,0.0,-11.9581,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,4,1.4,0.064545,0.05919,0.07204200000000001,133.81656846877215,7.78,True,True,1.0,47,47,TP,11.6152,10.8366,1.4,1.2127,13.6525,-0.5221,181.7,2026-09-22T09:30:00+00:00,False,False,0.8508,14.5011,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,4,1.5,0.064545,0.05919,0.07257750000000002,133.81656846877215,7.78,True,True,1.0,47,47,TP,12.4448,11.6604,1.5,1.3049,13.6525,-0.5221,181.7,2026-09-22T09:35:00+00:00,False,False,0.9115,15.6036,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,4,1.6,0.064545,0.05919,0.07311300000000001,133.81656846877215,7.78,True,True,1.0,47,47,TP,13.2745,12.4843,1.6,1.397,13.6525,-0.5221,181.7,2026-09-22T09:35:00+00:00,False,False,0.9723,16.7061,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,4,2,0.064545,0.05919,0.075255,133.81656846877215,7.78,True,True,1.0,47,47,HORIZON_MARK,9.4461,8.6827,1.1386,0.9716,13.6525,-0.5221,181.7,2026-09-22T10:30:00+00:00,False,False,0.6919,11.6189,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,12,1.4,0.064545,0.05919,0.07204200000000001,133.81656846877215,7.78,True,True,1.0,143,143,TP,11.6152,10.8366,1.4,1.2127,18.6428,-0.5221,471.7,2026-09-22T09:30:00+00:00,False,False,0.623,14.5011,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,12,1.5,0.064545,0.05919,0.07257750000000002,133.81656846877215,7.78,True,True,1.0,143,143,TP,12.4448,11.6604,1.5,1.3049,18.6428,-0.5221,471.7,2026-09-22T09:35:00+00:00,False,False,0.6675,15.6036,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,12,1.6,0.064545,0.05919,0.07311300000000001,133.81656846877215,7.78,True,True,1.0,143,143,TP,13.2745,12.4843,1.6,1.397,18.6428,-0.5221,471.7,2026-09-22T09:35:00+00:00,False,False,0.712,16.7061,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,12,2,0.064545,0.05919,0.075255,133.81656846877215,7.78,True,True,1.0,143,143,TP,16.5931,15.7798,2.0,1.7658,18.6428,-0.5221,471.7,2026-09-22T14:25:00+00:00,False,False,0.8901,21.1159,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,24,1.4,0.064545,0.05919,0.07204200000000001,133.81656846877215,7.78,True,False,0.99451,181,182,TP,11.6152,10.8366,1.4,1.2127,18.6428,-0.5221,471.7,2026-09-22T09:30:00+00:00,False,False,0.623,14.5011,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,24,1.5,0.064545,0.05919,0.07257750000000002,133.81656846877215,7.78,True,False,0.99451,181,182,TP,12.4448,11.6604,1.5,1.3049,18.6428,-0.5221,471.7,2026-09-22T09:35:00+00:00,False,False,0.6675,15.6036,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,24,1.6,0.064545,0.05919,0.07311300000000001,133.81656846877215,7.78,True,False,0.99451,181,182,TP,13.2745,12.4843,1.6,1.397,18.6428,-0.5221,471.7,2026-09-22T09:35:00+00:00,False,False,0.712,16.7061,0.0035
NIL-EUR,2026-09-22T06:33:18.279374+00:00,24,2,0.064545,0.05919,0.075255,133.81656846877215,7.78,True,False,0.99451,181,182,TP,16.5931,15.7798,2.0,1.7658,18.6428,-0.5221,471.7,2026-09-22T14:25:00+00:00,False,False,0.8901,21.1159,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,4,1.4,0.040426,0.036778,0.045533199999999996,123.8094700561,7.98,True,True,1.0,47,47,HORIZON_MARK,-1.1527,-1.8422,-0.1277,-0.1907,3.52,-2.6592,98.64,2026-09-22T10:35:00+00:00,False,False,0.0,-2.2809,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,4,1.5,0.040426,0.036778,0.045897999999999994,123.8094700561,7.98,True,True,1.0,47,47,HORIZON_MARK,-1.1527,-1.8422,-0.1277,-0.1907,3.52,-2.6592,98.64,2026-09-22T10:35:00+00:00,False,False,0.0,-2.2809,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,4,1.6,0.040426,0.036778,0.04626279999999999,123.8094700561,7.98,True,True,1.0,47,47,HORIZON_MARK,-1.1527,-1.8422,-0.1277,-0.1907,3.52,-2.6592,98.64,2026-09-22T10:35:00+00:00,False,False,0.0,-2.2809,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,4,2,0.040426,0.036778,0.047721,123.8094700561,7.98,True,True,1.0,47,47,HORIZON_MARK,-1.1527,-1.8422,-0.1277,-0.1907,3.52,-2.6592,98.64,2026-09-22T10:35:00+00:00,False,False,0.0,-2.2809,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,12,1.4,0.040426,0.036778,0.045533199999999996,123.8094700561,7.98,True,True,1.0,143,143,HORIZON_MARK,-4.7519,-5.4163,-0.5266,-0.5608,3.52,-7.4061,98.64,2026-09-22T18:35:00+00:00,False,False,0.0,-6.7059,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,12,1.5,0.040426,0.036778,0.045897999999999994,123.8094700561,7.98,True,True,1.0,143,143,HORIZON_MARK,-4.7519,-5.4163,-0.5266,-0.5608,3.52,-7.4061,98.64,2026-09-22T18:35:00+00:00,False,False,0.0,-6.7059,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,12,1.6,0.040426,0.036778,0.04626279999999999,123.8094700561,7.98,True,True,1.0,143,143,HORIZON_MARK,-4.7519,-5.4163,-0.5266,-0.5608,3.52,-7.4061,98.64,2026-09-22T18:35:00+00:00,False,False,0.0,-6.7059,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,12,2,0.040426,0.036778,0.047721,123.8094700561,7.98,True,True,1.0,143,143,HORIZON_MARK,-4.7519,-5.4163,-0.5266,-0.5608,3.52,-7.4061,98.64,2026-09-22T18:35:00+00:00,False,False,0.0,-6.7059,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,24,1.4,0.040426,0.036778,0.045533199999999996,123.8094700561,7.98,True,False,0.99448,180,181,HORIZON_MARK,-1.8206,-2.5055,-0.2018,-0.2594,3.52,-7.4061,98.64,2026-09-22T21:40:00+00:00,False,False,0.0,-3.102,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,24,1.5,0.040426,0.036778,0.045897999999999994,123.8094700561,7.98,True,False,0.99448,180,181,HORIZON_MARK,-1.8206,-2.5055,-0.2018,-0.2594,3.52,-7.4061,98.64,2026-09-22T21:40:00+00:00,False,False,0.0,-3.102,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,24,1.6,0.040426,0.036778,0.04626279999999999,123.8094700561,7.98,True,False,0.99448,180,181,HORIZON_MARK,-1.8206,-2.5055,-0.2018,-0.2594,3.52,-7.4061,98.64,2026-09-22T21:40:00+00:00,False,False,0.0,-3.102,0.0035
CARV-EUR,2026-09-22T06:36:21.419479+00:00,24,2,0.040426,0.036778,0.047721,123.8094700561,7.98,True,False,0.99448,180,181,HORIZON_MARK,-1.8206,-2.5055,-0.2018,-0.2594,3.52,-7.4061,98.64,2026-09-22T21:40:00+00:00,False,False,0.0,-3.102,0.0035
